-178.000000 25.000000
112.000000 25.000000
-178.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
-178.000000 25.000000
-178.000000 25.000000
-178.000000 25.000000
112.000000 25.000000
612.000000 -468.000000
612.000000 -468.000000
612.000000 -468.000000
612.000000 -468.000000
612.000000 -468.000000
612.000000 -468.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
-178.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
-178.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
-178.000000 25.000000
112.000000 25.000000
112.000000 25.000000
-178.000000 25.000000
-178.000000 25.000000
-178.000000 25.000000
-178.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 -268.000000
112.000000 25.000000
112.000000 318.000000
112.000000 25.000000
-178.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
-178.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 -268.000000
-178.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
-178.000000 25.000000
112.000000 25.000000
-178.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
-178.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
-178.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
-178.000000 25.000000
112.000000 25.000000
-178.000000 25.000000
-178.000000 25.000000
-178.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 -268.000000
112.000000 25.000000
112.000000 25.000000
112.000000 -268.000000
112.000000 25.000000
112.000000 25.000000
-178.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 -268.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
-178.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
-178.000000 25.000000
-178.000000 25.000000
112.000000 -268.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
-178.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 -268.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
-178.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
-178.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
-178.000000 25.000000
112.000000 25.000000
112.000000 25.000000
-178.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
-178.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
-178.000000 25.000000
112.000000 25.000000
112.000000 25.000000
-178.000000 25.000000
112.000000 25.000000
112.000000 25.000000
-178.000000 25.000000
112.000000 25.000000
-178.000000 25.000000
112.000000 25.000000
112.000000 25.000000
-178.000000 25.000000
-178.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
-178.000000 25.000000
-178.000000 25.000000
112.000000 25.000000
-178.000000 25.000000
-178.000000 25.000000
112.000000 25.000000
112.000000 25.000000
-178.000000 25.000000
112.000000 25.000000
-178.000000 25.000000
112.000000 25.000000
112.000000 25.000000
112.000000 25.000000
-178.000000 25.000000
