0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, -36, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, -36, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 52, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, -36, 
0, -36, 
0, 8, 
0, -36, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, -36, 
0, -36, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, -36, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 52, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, -36, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, -36, 
0, 8, 
0, -36, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
-43, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 52, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 52, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, -36, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, -36, 
0, -36, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, -36, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, -36, 
0, 8, 
0, 8, 
0, -36, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, -36, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, -36, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, -36, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 52, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, -36, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, -36, 
0, -36, 
0, -36, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, -36, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, -36, 
0, -36, 
0, 8, 
0, -36, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, -36, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, -36, 
0, -36, 
0, 8, 
0, -36, 
0, 8, 
0, -36, 
0, 8, 
0, -36, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, -36, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, -36, 
0, -36, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, 8, 
0, -36, 
0, 8, 
0, 8, 
0, 8, 
